X,Y,DUSTBIN_ID,SUB_ZONE,CAPACITY,PERMANENT,LOCALITY,WARD_ID,TYPE,LATITUDE,LONGITUDE,TIME_ST,Ward,Zone
698608.9986,2799603.098,D1023,Bhelupur,1.1,Temporary,"59-B, Manduwadih Rd, Railway Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.29977,82.97275,15-06-2018,Raneepur,Bhelupur
700442.0573,2800424.643,D1024,Dashaswamedh,1.1,Temporary,"Rathyatra, Varanasi, UP, India",W032,Dustbin,25.30694,82.99107,15-06-2018,Sigra,Dashaswamedh
700109.0828,2800940.46,D1025,Dashaswamedh,1.1,Temporary,"D59/105-A-8, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31164,82.98784,15-06-2018,Sigra,Dashaswamedh
699993.0871,2801155.907,D1026,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3136,82.98672,15-06-2018,Shivpurwa,Dashaswamedh
699853.7398,2801180.433,D1027,Dashaswamedh,1.1,Temporary,"Rupapur, Varanasi Sub-District, UP, India",W004,Dustbin,25.31384,82.98534,15-06-2018,Shivpurwa,Dashaswamedh
698125.8434,2796836.004,D1028,Nagwa,1.1,Temporary,"N6/13C-2, Chunar Rd, Gokul Nagar, DLW Colony, Bhullanpur, Kanchanpur, Uttar Pradesh 221004, India",W013,Dustbin,25.27486,82.96755,15-06-2018,Nevada,Bhelupur
700195.6637,2801281.902,D1029,Chetganj,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W002,Dustbin,25.31471,82.98875,15-06-2018,Chhittupur,Dashaswamedh
698536.3477,2797831.463,D1030,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W013,Dustbin,25.28379,82.97177,15-06-2018,Nevada,Bhelupur
700339.0864,2800847.479,D1031,Dashaswamedh,1.1,Temporary,"Satshri Complex, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31077,82.99011,15-06-2018,Sigra,Dashaswamedh
699956.6741,2801166.447,D1032,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98636,15-06-2018,Shivpurwa,Dashaswamedh
700007.6017,2800992.138,D1033,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W032,Dustbin,25.31212,82.98684,15-06-2018,Sigra,Dashaswamedh
699857.5872,2800988.806,D1034,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31211,82.98535,15-06-2018,Shivpurwa,Dashaswamedh
700413.3847,2801743.85,D1035,Chetganj,1.1,Temporary,"Fatman Road, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.31885,82.99098,15-06-2018,Lallapura Khurd,Dashaswamedh
698968.0673,2799774.587,D1036,Bhelupur,1.1,Temporary,"38, Sheel Nagar, Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30127,82.97634,15-06-2018,Raneepur,Bhelupur
700288.4072,2804392.344,D1037,Sikraul,1.1,Temporary,"S8/120A8, Maqbool Alam Rd, Khajuri Colony, Varanasi, Uttar Pradesh 221002, India",W034,Dustbin,25.34277,82.99013,15-06-2018,Khajuri,Varunapar
701708.0462,2802111.077,D1038,Chetganj,1.1,Temporary,"C 7/69, Sant Kabir Rd, Piplani Katra, Chetganj, Varanasi, Uttar Pradesh 221001, India",W028,Dustbin,25.32199,83.00389,15-06-2018,Chetganj,Dashaswamedh
700247.2746,2800858.303,D1039,Dashaswamedh,1.1,Temporary,"Rajghat, Varanasi, UP, India",W032,Dustbin,25.31088,82.9892,15-06-2018,Sigra,Dashaswamedh
700447.196,2801975.926,D1040,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32094,82.99135,15-06-2018,Lallapura Khurd,Dashaswamedh
700447.2347,2802176.476,D1041,Chetganj,1.1,Temporary,"A-15, Fatman Road, Badshahbag Colony, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32275,82.99138,15-06-2018,Lallapura Khurd,Dashaswamedh
699986.318,2801136.971,D1042,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31343,82.98665,15-06-2018,Shivpurwa,Dashaswamedh
699968.7077,2801169.95,D1043,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31373,82.98648,15-06-2018,Chhittupur,Dashaswamedh
698890.299,2799993.931,D1044,Bhelupur,1.1,Temporary,"Bindal Complex, Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30326,82.9756,15-06-2018,Raneepur,Bhelupur
699958.6387,2801169.801,D1045,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31373,82.98638,15-06-2018,Shivpurwa,Dashaswamedh
699952.5315,2801174.142,D1046,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31377,82.98632,15-06-2018,Chhittupur,Dashaswamedh
699804.2112,2800308.811,D1047,Bhelupur,1.1,Temporary,"D59/47, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30598,82.98472,15-06-2018,Raneepur,Bhelupur
700390.2392,2805127.362,D1048,Sikraul,1.1,Temporary,"Police Line, Varanasi, UP, India",W034,Dustbin,25.34939,82.99125,15-06-2018,Khajuri,Varunapar
699581.3371,2795557.757,D1049,Nagwa,1.1,Temporary,"Shusuwahi Road, Karaundi, Varanasi 221005, India",W031,Dustbin,25.26313,82.98181,15-06-2018,Naria,Bhelupur
699974.7984,2801166.716,D1050,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98654,15-06-2018,Shivpurwa,Dashaswamedh
698260.2031,2798183.069,D1051,Nagwa,1.1,Temporary,"Railway Colony, Varanasi, UP, India",W059,Dustbin,25.287,82.96908,15-06-2018,Raneepur,Bhelupur
700404.6828,2801651.757,D1052,Chetganj,1.1,Temporary,"35, Kamla Nagar, Guru Nanak Nagar Colony, Sigra, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.31802,82.99088,15-06-2018,Lallapura Khurd,Dashaswamedh
700443.0697,2801982.513,D1053,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.321,82.99131,15-06-2018,Lallapura Khurd,Dashaswamedh
699956.6741,2801166.447,D1054,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98636,15-06-2018,Shivpurwa,Dashaswamedh
699961.643,2801170.953,D1055,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31374,82.98641,15-06-2018,Chhittupur,Dashaswamedh
699955.6837,2801165.325,D1056,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98635,15-06-2018,Shivpurwa,Dashaswamedh
700059.7154,2802095.374,D1057,Chetganj,1.1,Temporary,"C-32/4, Vidyapeeth Rd, Englishiyaline, Vidya Vihar Colony, Shivpurwa, Varanasi, Uttar Pradesh 221002, India",W003,Dustbin,25.32207,82.98752,15-06-2018,Lahartara,Dashaswamedh
699909.1512,2804572.854,D1058,Sikraul,1.1,Temporary,"Lucknow - Varanasi Rd, DIG Colony, Varanasi, Uttar Pradesh 221102, India",W034,Dustbin,25.34445,82.98639,15-06-2018,Khajuri,Varunapar
700812.4589,2800711.586,D1059,Dashaswamedh,1.1,Temporary,"Luxa, Varanasi 221001, India",W062,Dustbin,25.30948,82.99479,15-06-2018,Laksha,Dashaswamedh
699951.5739,2801170.804,D1060,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31374,82.98631,15-06-2018,Shivpurwa,Dashaswamedh
701351.7314,2800277.531,D1061,Bhelupur,1.1,Temporary,"Kamachha, Varanasi, UP, India",W064,Dustbin,25.30549,83.00008,15-06-2018,Reori Talab,Bhelupur
701365.7961,2800279.957,D1062,Dashaswamedh,1.1,Temporary,"Kamachha, Varanasi, UP, India",W064,Dustbin,25.30551,83.00022,15-06-2018,Reori Talab,Dashaswamedh
699402.8319,2800207.584,D1063,Bhelupur,1.1,Temporary,"Sigra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30512,82.98072,15-06-2018,Raneepur,Bhelupur
699820.0685,2801005.978,D1064,Dashaswamedh,1.1,Temporary,"Shivpurwa, Varanasi 221010, India",W004,Dustbin,25.31227,82.98498,18-06-2018,Shivpurwa,Dashaswamedh
698591.3642,2807151.612,D1065,Shivpur,1.1,Temporary,"Sindhora Road, Varanasi, UP 221007",W006,Dustbin,25.3679,82.97368,18-06-2018,Sarsauli,Varunapar
699228.4363,2800149.608,D1066,Dashaswamedh,1.1,Temporary,"D63/7A-4, Mahmoorganj Rd, Shivaji Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30462,82.97898,18-06-2018,Tulsipur,Dashaswamedh
700444.3751,2802030.177,D1067,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32143,82.99133,18-06-2018,Lallapura Khurd,Dashaswamedh
699985.3345,2800999.564,D1068,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31219,82.98662,18-06-2018,Shivpurwa,Dashaswamedh
700365.2905,2800642.887,D1069,Dashaswamedh,1.1,Temporary,"D58/49, Rathyatra Sigra Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30892,82.99034,18-06-2018,Sigra,Dashaswamedh
700441.0396,2801983.591,D1070,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32101,82.99129,18-06-2018,Lallapura Khurd,Dashaswamedh
698340.5958,2798676.196,D1071,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29144,82.96995,18-06-2018,Raneepur,Bhelupur
699983.2433,2801072.661,D1072,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31285,82.98661,18-06-2018,Shivpurwa,Dashaswamedh
700461.993,2802267.552,D1073,Chetganj,1.1,Temporary,"Fatman Road, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32357,82.99154,18-06-2018,Lallapura Khurd,Dashaswamedh
699965.7527,2801165.474,D1074,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98645,18-06-2018,Shivpurwa,Dashaswamedh
699982.3794,2800995.088,D1075,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31215,82.98659,18-06-2018,Shivpurwa,Dashaswamedh
699939.2626,2800982.261,D1076,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31204,82.98616,18-06-2018,Shivpurwa,Dashaswamedh
700205.5008,2800958.511,D1077,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31179,82.9888,18-06-2018,Sigra,Dashaswamedh
699991.6154,2801119.322,D1078,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31327,82.9867,18-06-2018,Shivpurwa,Dashaswamedh
699852.6511,2800982.085,D1079,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31205,82.9853,18-06-2018,Shivpurwa,Dashaswamedh
700991.1999,2800274.37,D1080,Bhelupur,1.1,Temporary,"Kamachha Tiraha, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30551,82.9965,18-06-2018,Virdopur,Bhelupur
699817.1298,2801000.395,D1081,Dashaswamedh,1.1,Temporary,"Shivpurwa, Varanasi 221010, India",W004,Dustbin,25.31222,82.98495,18-06-2018,Shivpurwa,Dashaswamedh
699965.7527,2801165.474,D1082,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98645,18-06-2018,Shivpurwa,Dashaswamedh
700648.1138,2802888.59,D1083,Chetganj,1.1,Temporary,"S14/84D, Patel Rd, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32915,82.99348,18-06-2018,Jagatganj,Dashaswamedh
700148.7965,2800368.212,D1084,Dashaswamedh,1.1,Temporary,"D59/20, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30647,82.98815,18-06-2018,Sigra,Dashaswamedh
701203.1737,2802605.46,D1085,Chetganj,1.1,Temporary,"S10/55MH2, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32652,82.99895,18-06-2018,Jagatganj,Dashaswamedh
698339.312,2798695.012,D1086,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29161,82.96994,18-06-2018,Raneepur,Bhelupur
700166.6958,2800723.039,D1087,Dashaswamedh,1.1,Temporary,"D51, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30967,82.98838,18-06-2018,Sigra,Dashaswamedh
700081.1267,2800788.249,D1088,Dashaswamedh,1.1,Temporary,"D59/74-A1, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31027,82.98754,18-06-2018,Sigra,Dashaswamedh
698533.3588,2797829.203,D1089,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W013,Dustbin,25.28377,82.97174,18-06-2018,Nevada,Bhelupur
698361.9888,2798659.89,D1090,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29129,82.97016,18-06-2018,Raneepur,Bhelupur
700016.5763,2797464.403,D1091,Nagwa,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W031,Dustbin,25.28028,82.98641,18-06-2018,Naria,Bhelupur
698340.8563,2798658.472,D1092,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29128,82.96995,18-06-2018,Raneepur,Bhelupur
699218.6755,2800742.241,D1093,Dashaswamedh,1.1,Temporary,"Nirala Nagar, Varanasi, UP, India",W032,Dustbin,25.30997,82.97897,18-06-2018,Sigra,Dashaswamedh
698564.3461,2807208.829,D1094,Shivpur,1.1,Temporary,"Sindhora Road, Varanasi, UP 221007",W006,Dustbin,25.36842,82.97342,18-06-2018,Sarsauli,Varunapar
700491.0199,2800450.855,D1095,Dashaswamedh,1.1,Temporary,"Rath Yatra Chauraha, Rathyatra, Varanasi 221010, India",W032,Dustbin,25.30717,82.99156,18-06-2018,Sigra,Dashaswamedh
699853.658,2800982.1,D1096,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31205,82.98531,18-06-2018,Shivpurwa,Dashaswamedh
700482.9647,2800924.961,D1097,Dashaswamedh,1.1,Temporary,"A-24, Siddhigiri Bagh Rd, Kasturba Nagar, Siddharthanagar, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31145,82.99155,18-06-2018,Sigra,Dashaswamedh
700497.4239,2800426.574,D1098,Bhelupur,1.1,Temporary,"Rath Yatra Chauraha, Vinayaka, Varanasi 221010, India",W027,Dustbin,25.30695,82.99162,18-06-2018,Virdopur,Bhelupur
698664.3026,2806984.273,D1099,Shivpur,1.1,Temporary,"Nawalpur Rd, Rajeev Nagar, Tulsi Vihar Colony, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W006,Dustbin,25.36638,82.97438,18-06-2018,Sarsauli,Varunapar
698428.7735,2798433.734,D1100,Nagwa,1.1,Temporary,"N 10/70 13, Badi Patiya Rd, New Colony Kakarmatta, Sundarpur, Nagwa, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.28924,82.97079,18-06-2018,Raneepur,Bhelupur
701202.445,2799279.204,D1101,Bhelupur,1.1,Temporary,"Sarnath, Varanasi, UP, India",W045,Dustbin,25.2965,82.99845,18-06-2018,Bhelupur,Bhelupur
699695.4749,2800306.093,D1102,Bhelupur,1.1,Temporary,"D59/60, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30597,82.98364,18-06-2018,Raneepur,Bhelupur
698355.93,2798660.909,D1103,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.2913,82.9701,18-06-2018,Raneepur,Bhelupur
697759.7129,2805585.951,D1104,Sikraul,1.1,Temporary,"S-1/154, Shivpur Rd, Purani Chungi, Shivpur, Varanasi, Uttar Pradesh 221003, India",W017,Dustbin,25.35388,82.96519,18-06-2018,Narayanpur,Varunapar
701653.2464,2803148.467,D1105,Jaitpura,1.1,Temporary,"H-17, Sanjay Ghandhi Nagar Colony, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33136,83.0035,18-06-2018,Kaji Sadullapura,Adampur
700093.2891,2797114.304,D1106,Nagwa,1.1,Temporary,"Sunderpur Road, Nandan Nagar, Sunderpur, Varanasi 221005, India",W031,Dustbin,25.27711,82.98712,18-06-2018,Naria,Bhelupur
699968.757,2801166.627,D1107,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98648,18-06-2018,Shivpurwa,Dashaswamedh
698722.8662,2799941.604,D1108,Bhelupur,1.1,Temporary,"Manduadih Flyover, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30281,82.97393,18-06-2018,Raneepur,Bhelupur
699632.4266,2800414.852,D1109,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30696,82.98303,18-06-2018,Sigra,Dashaswamedh
700454.5151,2802228.661,D1110,Chetganj,1.1,Temporary,"Fatman Road, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32322,82.99146,18-06-2018,Lallapura Khurd,Dashaswamedh
700619.5754,2802708.668,D1111,Sikraul,1.1,Temporary,"S14/184A3, Patel Rd, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32753,82.99317,18-06-2018,Jagatganj,Varunapar
698563.3069,2807211.03,D1112,Shivpur,1.1,Temporary,"Sindhora Road, Varanasi, UP 221007",W006,Dustbin,25.36844,82.97341,18-06-2018,Sarsauli,Varunapar
698365.9823,2798730.86,D1113,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29193,82.97021,18-06-2018,Raneepur,Bhelupur
698348.213,2798706.223,D1114,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29171,82.97003,18-06-2018,Raneepur,Bhelupur
699607.7935,2795812.985,D1115,Nagwa,1.1,Temporary,"Doshipura Chowka Ghat, Varanasi, UP, India",W031,Dustbin,25.26543,82.98211,18-06-2018,Naria,Bhelupur
701987.2608,2800615.005,D1116,Dashaswamedh,1.1,Temporary,"Godowlia, Varanasi 221001, India",W069,Dustbin,25.30845,83.00644,18-06-2018,Jangambadi,Dashaswamedh
700426.4317,2800595.044,D1117,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.30848,82.99094,18-06-2018,Sigra,Dashaswamedh
701615.2952,2799085.925,D1118,Bhelupur,1.1,Temporary,"Ravindra Puri Colony, Varanasi, UP, India",W068,Dustbin,25.2947,83.00252,18-06-2018,Shivwala,Bhelupur
700311.514,2800398.328,D1119,Bhelupur,1.1,Temporary,"B37/116A, Rathyatra - Mahmoorganj Rd, Khanna villa Colony, Bhelupur, Varanasi, Uttar Pradesh 221010, India",W027,Dustbin,25.30672,82.98977,18-06-2018,Virdopur,Bhelupur
700011.0518,2803474.117,D1120,Sikraul,1.1,Temporary,"Nadesar, Varanasi, UP, India",W020,Dustbin,25.33452,82.98724,18-06-2018,Raja Bazar,Varunapar
698457.7885,2799132.193,D1121,Nagwa,1.1,Temporary,"DLW Manduadih Station Road, Manduadih, Varanasi 221010, India",W059,Dustbin,25.29554,82.97118,18-06-2018,Raneepur,Bhelupur
700721.9097,2797251.052,D1122,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.27826,82.99338,18-06-2018,Naria,Bhelupur
702011.9536,2800647.507,D1123,Dashaswamedh,1.1,Temporary,"Godowlia, Varanasi 221001, India",W069,Dustbin,25.30874,83.00669,18-06-2018,Jangambadi,Dashaswamedh
699827.4235,2801121.319,D1124,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31331,82.98507,18-06-2018,Shivpurwa,Dashaswamedh
701775.7163,2801425.12,D1125,Chowk,1.1,Temporary,"Benia Bagh, Varanasi, Uttar Pradesh 221001, India",W065,Dustbin,25.31579,83.00446,18-06-2018,Beniya,Kotwali
700479.7128,2800466.199,D1126,Dashaswamedh,1.1,Temporary,"Rath Yatra Chauraha, Rathyatra, Varanasi 221010, India",W032,Dustbin,25.30731,82.99145,18-06-2018,Sigra,Dashaswamedh
699680.1695,2804669.177,D1127,Sikraul,1.1,Temporary,"Police Line Chauraha, DIG Colony, Varanasi, Uttar Pradesh 221002, India",W034,Dustbin,25.34535,82.98413,18-06-2018,Khajuri,Varunapar
700142.8862,2800359.261,D1128,Dashaswamedh,1.1,Temporary,"D59/20, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30639,82.98809,18-06-2018,Sigra,Dashaswamedh
700434.5083,2797473.923,D1129,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.28031,82.99056,18-06-2018,Naria,Bhelupur
701551.8198,2799491.616,D1130,Bhelupur,1.1,Temporary,"Sonarpura, Varanasi, UP, India",W045,Dustbin,25.29837,83.00195,18-06-2018,Bhelupur,Bhelupur
700990.2425,2800271.032,D1131,Bhelupur,1.1,Temporary,"Kamachha Tiraha, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30548,82.99649,18-06-2018,Virdopur,Bhelupur
701672.7478,2799083.459,D1132,Bhelupur,1.1,Temporary,"Ravindra Puri Colony, Varanasi, UP, India",W068,Dustbin,25.29467,83.00309,18-06-2018,Shivwala,Bhelupur
702631.0706,2803481.14,D1133,Jaitpura,1.1,Temporary,"J15/13, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W036,Dustbin,25.33423,83.01326,18-06-2018,Alaipura,Adampur
699845.5041,2800988.627,D1134,Dashaswamedh,1.1,Temporary,"D59/143-19, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31211,82.98523,18-06-2018,Shivpurwa,Dashaswamedh
700826.6858,2800500.169,D1135,Bhelupur,1.1,Temporary,"Gurubagh Road, Guru Bagh, Kamachha, Varanasi 221010, India",W027,Dustbin,25.30757,82.9949,18-06-2018,Virdopur,Bhelupur
700997.1286,2803321.484,D1136,Chetganj,1.1,Temporary,"S11/60, Geeta Nagar, Hakul Ganj, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.33301,82.99701,18-06-2018,Jagatganj,Dashaswamedh
700485.7301,2802364.302,D1137,Sikraul,1.1,Temporary,"Kha Hari Complex, Vidyapeeth Rd, Lajpat Nagar Colony, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.32444,82.99179,18-06-2018,Nadesar,Varunapar
700328.0759,2800842.883,D1138,Dashaswamedh,1.1,Temporary,"Satshri Complex, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31073,82.99,18-06-2018,Sigra,Dashaswamedh
701648.5285,2799086.421,D1139,Bhelupur,1.1,Temporary,"Ravindra Puri Colony, Varanasi, UP, India",W068,Dustbin,25.2947,83.00285,18-06-2018,Shivwala,Bhelupur
699980.2554,2801070.401,D1140,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31283,82.98658,18-06-2018,Shivpurwa,Dashaswamedh
700205.8133,2800937.464,D1141,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221001, India",W004,Dustbin,25.3116,82.9888,18-06-2018,Shivpurwa,Dashaswamedh
700197.0818,2801254.223,D1142,Chetganj,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W002,Dustbin,25.31446,82.98876,18-06-2018,Chhittupur,Dashaswamedh
